run,START_EPOCH,READY_EPOCH,LOAD_START_EPOCH,LOAD_END_EPOCH,END_EPOCH,ttft_mean,total_mean,queue_mean,cpu_mean,cpu_peak,cpu_auc,ram_mean,ram_peak,ram_auc,disk_mean,disk_peak,disk_auc,net_rx_peak,net_tx_peak,net_rx_auc,net_tx_auc
9,1771663558,1771663560,1771663561,1771663896,1771663956,6.299375735849056,5.583952549999998,90.60618963333334,54.821647930673315,236.8224133,-109763.60039499999,6867.262675311721,6977.4375,-13748100.46275,16.30922693266833,479.0,-32700.0,0.0,0.0,0.0,0.0
