run,START_EPOCH,READY_EPOCH,LOAD_START_EPOCH,LOAD_END_EPOCH,END_EPOCH,ttft_mean,total_mean,queue_mean,cpu_mean,cpu_peak,cpu_auc,ram_mean,ram_peak,ram_auc,disk_mean,disk_peak,disk_auc,net_rx_peak,net_tx_peak,net_rx_auc,net_tx_auc
10,1771663959,1771663961,1771663962,1771664373,1771664433,6.970964898305085,6.855294416666667,94.1226771,55.15356898547368,236.8224133,-130797.29277574999,6891.054130947368,7046.8282,-16338795.231,16.616842105263157,479.0,-39387.5,0.0,0.0,0.0,7.76
