run,START_EPOCH,READY_EPOCH,LOAD_START_EPOCH,LOAD_END_EPOCH,END_EPOCH,ttft_mean,total_mean,queue_mean,cpu_mean,cpu_peak,cpu_auc,ram_mean,ram_peak,ram_auc,disk_mean,disk_peak,disk_auc,net_rx_peak,net_tx_peak,net_rx_auc,net_tx_auc
1,1771659809,1771659811,1771659812,1771660147,1771660207,5.576693383333334,5.577072066666668,61.26114606666667,54.18326703965087,220.6664092,-108474.6127865,6776.011352618454,6925.1797,-13565680.906750001,18.503740648379054,404.0,-37045.0,0.0,0.0,0.0,0.0
