run,START_EPOCH,READY_EPOCH,LOAD_START_EPOCH,LOAD_END_EPOCH,END_EPOCH,ttft_mean,total_mean,queue_mean,cpu_mean,cpu_peak,cpu_auc,ram_mean,ram_peak,ram_auc,disk_mean,disk_peak,disk_auc,net_rx_peak,net_tx_peak,net_rx_auc,net_tx_auc
7,1771662586,1771662588,1771662589,1771663009,1771663069,6.9994227833333325,6.999791466666666,93.44549175,55.31765698518518,236.8224133,-134094.40314799998,6875.829695679012,6977.4375,-16677719.568999998,17.897119341563787,479.0,-43380.0,2.3292982,0.0,-38.8,0.0
