run,START_EPOCH,READY_EPOCH,LOAD_START_EPOCH,LOAD_END_EPOCH,END_EPOCH,ttft_mean,total_mean,queue_mean,cpu_mean,cpu_peak,cpu_auc,ram_mean,ram_peak,ram_auc,disk_mean,disk_peak,disk_auc,net_rx_peak,net_tx_peak,net_rx_auc,net_tx_auc
3,1771660663,1771660665,1771660666,1771661069,1771661129,6.707014916666666,6.707392966666668,87.54228495,53.98997752399151,220.6664092,-126909.63715775001,6824.495124416136,6946.586,-16041191.955249999,15.411889596602972,404.0,-36265.0,1.552,0.0,-15.52,7.76
