time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2026-02-13 20:04:45,0,0,0,0.1008829,0,5.4152362,4.7067488,0,0.5559412
2026-02-13 20:04:40,0,0,0,0.1008842,0,4.8027972,4.2446662,0,0.1010108
2026-02-13 20:04:35,0,0,0,0.1023025,0,4.8410366,4.5359686,0,0.1017812
2026-02-13 20:04:30,0,0,0,0.1515158,0,5.1952882,4.1895182,0,0.303031
2026-02-13 20:04:25,0,0,0,0.0510204,0,5.6955258,4.1691822,0,0.0510204
2026-02-13 20:04:20,0,0,0,0.0510204,0,4.7378446,4.3303366,0,0.7481296
2026-02-13 20:04:15,0,0,0,0.1007582,0,4.6973328,4.3930116,0,0.0507614
2026-02-13 20:04:10,0,0,0,0.2022766,0,6.0726556,4.3031842,0,0.5050506
2026-02-13 20:04:05,0,0,0,0.1013943,0,7.6974728,4.360926,0,0.0505051
2026-02-13 20:04:00,0,0,0,0.1512633,0,4.85418,4.2460126,0,0.3045685
2026-02-13 20:03:55,0,0,0,0.0502513,0,4.3574752,4.000569,0,0
2026-02-13 20:03:50,0,0,0,0.1013956,0,4.7081734,3.8494568,0,0
2026-02-13 20:03:45,0,0,0,0.101652,0,5.0313012,4.0675474,0,0.0508906
2026-02-13 20:03:40,0,0,0,0.1012658,0,5.1647128,3.5449624,0,0.0507614
2026-02-13 20:03:35,0,0,0,0.1013956,0,5.1792504,4.6700918,0,0
2026-02-13 20:03:30,0,0,0,0,0,5.6295472,3.8036642,0,0.0506329
2026-02-13 20:03:25,0,0,0,0.101652,0,4.969795,3.8535482,0,0
2026-02-13 20:03:20,0,0,0,0.0505051,0,4.6475572,4.0942884,0,0.0502513
2026-02-13 20:03:15,0,0,0,0.1008842,0,5.3778178,4.2589524,0,0.0502513
2026-02-13 20:03:10,0,0,0,0.1522862,0,6.749589,4.5110272,0,0.0506329
2026-02-13 20:03:05,0,0,0,0.0508906,0,5.532699,4.4714202,0,0.3572753
2026-02-13 20:03:00,0,0,0,0.0505051,0,5.1745542,4.6171862,0,0
2026-02-13 20:02:55,0,0,0,0.101652,0,4.945704,4.0434722,0,0.1015228
2026-02-13 20:02:50,0,0,0,0.101652,0,5.5407448,4.218623,0,0.2030457
2026-02-13 20:02:45,0,0,0,0,0,4.6547854,4.2503524,0,0.2034436
2026-02-13 20:02:40,0,0,0,0.1007614,0,4.79328,3.7865582,0,0.2525426
2026-02-13 20:02:35,0,0,0,0.0503778,0,5.5222172,5.4185168,0,0.0511509
2026-02-13 20:02:30,0,0,0,0.1520286,0,5.1031836,4.50248,0,0
2026-02-13 20:02:25,0,0,0,0.1007614,0,5.8801428,6.0526626,0,0.0515464
2026-02-13 20:02:20,0,0,0,0.101138,0,6.9916098,4.105532,0,0.1515152
2026-02-13 20:02:15,0,0,0,0,0,7.2108874,4.3691448,0,0.2040856
2026-02-13 20:02:10,0,0,0,0.1520403,0,6.2272504,4.9712366,0,0.0512821
2026-02-13 20:02:05,0,0,0,0.1007557,0,4.5497208,4.2984712,0,0.2518892
2026-02-13 20:02:00,0,0,0,0.1528016,0,4.6771758,4.4251788,0,5.180764
2026-02-13 20:01:55,0,0,0,0.1010108,0,4.6127956,4.3093782,0,4.4284934
2026-02-13 20:01:50,0,0,0,0.2024116,0,5.7708428,4.3991,0,1.4285714
2026-02-13 20:01:45,0,0,0,0.1015235,0,4.7066974,3.7952854,0,8.4970522
2026-02-13 20:01:40,0,0,0,0.1007563,0,4.6455462,4.1420322,0,0.1507538
2026-02-13 20:01:35,0,0,0,0.1515158,0,5.3980722,5.0467028,0,1.1083124
2026-02-13 20:01:30,0,0,0,0.1010101,0,4.709545,3.848516,0,0.3053435
2026-02-13 20:01:25,0,0,0,0.0507614,0,5.3209398,3.698857,0,0.0502513
2026-02-13 20:01:20,0,0,0,0.2525298,0,5.7144426,4.1992662,0,0
2026-02-13 20:01:15,0,0,0,0.0503778,0,4.5167418,4.1550854,0,0.0503778
2026-02-13 20:01:10,0,0,0,0.1010127,0,6.1225636,4.6137344,0,0.0502513
2026-02-13 20:01:05,0,0,0,0.1515171,0,4.8416422,4.3374802,0,0.0503778
2026-02-13 20:01:00,0,0,0,0.15242,0,5.3235414,4.6160846,0,0
2026-02-13 20:00:55,0,0,0,0,0,4.7230078,3.7077796,0,0
2026-02-13 20:00:50,0,0,0,0.1524134,0,4.982509,4.1180134,0,3.7567328
2026-02-13 20:00:45,0,0,0,0.0503778,0,4.5733374,4.0644262,0,19.1690848
2026-02-13 20:00:40,0,0,0,0.0501253,0,4.456902,3.7954482,0,0.1017812
2026-02-13 20:00:35,0,0,0,0.1012665,0,5.5699826,4.8081562,0,0.7052896
2026-02-13 20:00:30,0,0,0,0.0506329,0,4.774362,4.2686788,0,0.0505051
2026-02-13 20:00:25,0,0,0,0.2026707,0,5.123441,4.3620928,0,0.0512821
2026-02-13 20:00:20,0,0,0,0,0,4.8059766,4.4487286,0,0
2026-02-13 20:00:15,0,0,0,0,0,7.1291066,3.9716828,0,0.101911
2026-02-13 20:00:10,0,0,0,0.1005025,0,5.4626204,4.7009188,0,0
2026-02-13 20:00:05,0,0,0,0.0503778,0,5.7477022,4.1360934,0,0.05
2026-02-13 20:00:00,0,0,0,0.1016533,0,5.2202048,4.1515094,0,0.2525272
2026-02-13 19:59:55,0,0,0,0.1015255,0,4.7256884,4.0691392,0,0.3580562
2026-02-13 19:59:50,0,0,0,0.1503785,0,4.7627464,4.3606198,0,0.4534006
