run_id,start_epoch,ready_epoch,load_start_epoch,load_end_epoch,end_epoch,t_ready_sec,t_total_sec,cpu_mean,cpu_peak,cpu_auc,ram_mean,ram_peak,ram_auc,disk_mean,disk_peak,disk_auc,net_rx_mean,net_rx_peak,net_rx_auc,net_tx_mean,net_tx_peak,net_tx_auc,req_count,req_latency_mean_ms,req_latency_p95_ms,req_latency_max_ms
10,1771588397,1771588445,1771588445,1771588637,1771588697,48.0,300.0,11.554438775,49.893516899999995,3415.8853172500003,1367.3157413333333,1389.94924,403315.6326,3.5783333333333327,59.0,1071.25,0.01552,0.3104,4.656000000000001,-0.005173333333333334,0.0,-1.552,10,18082.8,27554.899999999998,27914.0
