time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2026-02-13 19:43:25,0,0,0,0.0496278,0,5.2709816,4.4098516,0,0.1020415
2026-02-13 19:43:20,0,0,0,0.0502513,0,5.1074922,4.5030598,0,0.1002506
2026-02-13 19:43:15,0,0,0,0.1007563,0,5.2579056,4.2967338,0,0.0507614
2026-02-13 19:43:10,0,0,0,0.1011393,0,5.4757346,4.1547554,0,0.0507614
2026-02-13 19:43:05,0,0,0,0,0,5.2875296,4.475713,0,0.0508906
2026-02-13 19:43:00,0,0,0,0.1008906,0,4.8935428,4.4386076,0,0.0503778
2026-02-13 19:42:55,0,0,0,0.1519071,0,8.512007,4.3473046,0,0
2026-02-13 19:42:50,0,0,0,0.0506329,0,5.3646804,3.8448838,0,0.1015228
2026-02-13 19:42:45,0,0,0,0,0,4.5009848,4.197312,0,0
2026-02-13 19:42:40,0,0,0,0.1005032,0,5.0485562,4.0894576,0,0.0506329
2026-02-13 19:42:35,0,0,0,0.1528022,0,5.2620606,4.6062396,0,0
2026-02-13 19:42:30,0,0,0,0.0503778,0,5.1103454,4.0476654,0,0
2026-02-13 19:42:25,0,0,0,0.1007563,0,6.0387282,5.118773,0,0.0502513
2026-02-13 19:42:20,0,0,0,0,0,6.9863816,4.497665,0,0.0498753
2026-02-13 19:42:15,0,0,0,0,0,4.5461574,3.937019,0,0
2026-02-13 19:42:10,0,0,0,0.1516469,0,5.9680598,4.8005212,0,0
2026-02-13 19:42:05,0,0,0,0.0498753,0,4.8389538,4.2325162,0,0.1516437
2026-02-13 19:42:00,0,0,0,0.1020415,0,5.6107614,4.129458,0,0.0507614
2026-02-13 19:41:55,0,0,0,0.0508906,0,4.8094482,3.9998142,0,0
2026-02-13 19:41:50,0,0,0,0.1521571,0,4.9746602,4.670219,0,0.2031768
2026-02-13 19:41:45,0,0,0,0.1013943,0,3.902611,4.0047784,0,0.101138
2026-02-13 19:41:40,0,0,0,0.0508906,0,5.1994324,3.6857936,0,0
2026-02-13 19:41:35,0,0,0,0.0508906,0,4.7289888,4.1684136,0,0.0508906
2026-02-13 19:41:30,0,0,0,0.0508906,0,5.3844162,4.4624934,0,9.414758
2026-02-13 19:41:25,0,0,0,0.2022792,0,5.36538,4.4047484,0,33.463276
2026-02-13 19:41:20,0,0,0,0.2534353,0,7.919659,4.3150758,0,4.7521473
2026-02-13 19:41:15,0,0,0,0.0506329,0,4.48838,3.9870122,0,0.0506329
2026-02-13 19:41:10,0,0,0,0.0508906,0,6.3058384,4.5737402,0,0.0502513
2026-02-13 19:41:05,0,0,0,0.1519007,0,4.668438,3.8044606,0,0
2026-02-13 19:41:00,0,0,0,0.0505051,0,5.2983548,4.0371132,0,0.0502513
2026-02-13 19:40:55,0,0,0,0.0507614,0,4.7251336,4.1635242,0,0
2026-02-13 19:40:50,0,0,0,0.1526744,0,4.760402,4.4035226,0,0.0508906
2026-02-13 19:40:45,0,0,0,0.0505051,0,5.149842,4.4428708,0,0.05
2026-02-13 19:40:40,0,0,0,0.1017812,0,4.7272212,4.5233908,0,0
2026-02-13 19:40:35,0,0,0,0.1521571,0,4.7145692,4.3579592,0,0
2026-02-13 19:40:30,0,0,0,0.1012658,0,5.411208,4.4438336,0,0.0501253
2026-02-13 19:40:25,0,0,0,0.1008867,0,4.9668812,3.7529128,0,0.0510204
2026-02-13 19:40:20,0,0,0,0.1012658,0,5.0139704,4.8104166,0,0.1012658
2026-02-13 19:40:15,0,0,0,0,0,4.7636062,4.307505,0,0
2026-02-13 19:40:10,0,0,0,0.1011393,0,5.82796,4.6125034,0,0
2026-02-13 19:40:05,0,0,0,0.1010204,0,4.9583234,4.5052726,0,0.0507614
2026-02-13 19:40:00,0,0,0,0.0502513,0,4.6503432,4.1968254,0,0.0507614
2026-02-13 19:39:55,0,0,0,0.0510204,0,5.2191568,4.100972,0,0
2026-02-13 19:39:50,0,0,0,0.1520279,0,4.7133716,4.0555256,0,0.0507614
2026-02-13 19:39:45,0,0,0,0.0507614,0,4.3494914,4.0463374,0,0.0503778
2026-02-13 19:39:40,0,0,0,0.1012684,0,5.2619302,4.3018166,0,0
2026-02-13 19:39:35,0,0,0,0.1013956,0,4.4977208,3.9418898,0,0.5085203
2026-02-13 19:39:30,0,0,0,0.1013943,0,5.3603634,4.2471978,0,0
2026-02-13 19:39:25,0,0,0,0.1015235,0,4.815676,4.5107206,0,0.0506329
2026-02-13 19:39:20,0,0,0,0.0511509,0,8.259088,5.0156682,0,0.0506329
2026-02-13 19:39:15,0,0,0,0.1015228,0,4.254303,3.7999986,0,0.0505051
2026-02-13 19:39:10,0,0,0,0.1520305,0,5.5252532,4.3570924,0,0
2026-02-13 19:39:05,0,0,0,0,0,5.5674036,4.203468,0,0.0511509
2026-02-13 19:39:00,0,0,0,0.1012658,0,4.6558226,3.7965774,0,0
2026-02-13 19:38:55,0,0,0,0.1008829,0,5.6632818,4.7515,0,0.0505051
2026-02-13 19:38:50,0,0,0,0,0,5.0828858,3.8777858,0,0
2026-02-13 19:38:45,0,0,0,0.0503778,0,4.8801516,4.578886,0,0.0503778
2026-02-13 19:38:40,0,0,0,0.101138,0,5.0076948,3.8961946,0,0
2026-02-13 19:38:35,0,0,0,0.1017871,0,5.3938386,4.3759854,0,0.0505051
2026-02-13 19:38:30,0,0,0,0.0507614,0,4.4162434,4.213198,0,0.0507614
