run_id,start_epoch,ready_epoch,load_start_epoch,load_end_epoch,end_epoch,t_ready_sec,t_total_sec,cpu_mean,cpu_peak,cpu_auc,ram_mean,ram_peak,ram_auc,disk_mean,disk_peak,disk_auc,net_rx_mean,net_rx_peak,net_rx_auc,net_tx_mean,net_tx_peak,net_tx_auc,req_count,req_latency_mean_ms,req_latency_p95_ms,req_latency_max_ms
3,1771586293,1771586328,1771586328,1771586380,1771586593,35.0,300.0,10.961145458333334,29.9791822,3224.4821487500003,1366.2656653333333,1393.46954,402993.5453,4.084444445,89.0,1218.66666675,0.0,0.0,0.0,0.0,0.0,0.0,10,4098.4,5664.25,5761.0
