run,START_EPOCH,READY_EPOCH,LOAD_START_EPOCH,LOAD_END_EPOCH,END_EPOCH,ttft_mean,total_mean,queue_mean,cpu_mean,cpu_peak,cpu_auc,ram_mean,ram_peak,ram_auc,disk_mean,disk_peak,disk_auc,net_rx_peak,net_tx_peak,net_rx_auc,net_tx_auc
8,1771663072,1771663074,1771663075,1771663495,1771663555,6.993864383333333,6.99424445,92.86863324999999,54.82269156769547,236.8224133,-132951.83139474998,6876.045735185185,6977.4375,-16674665.550500002,17.067901234567902,479.0,-41457.5,2.3292982,0.0,-23.28,0.0
