run,START_EPOCH,READY_EPOCH,LOAD_START_EPOCH,LOAD_END_EPOCH,END_EPOCH,ttft_mean,total_mean,queue_mean,cpu_mean,cpu_peak,cpu_auc,ram_mean,ram_peak,ram_auc,disk_mean,disk_peak,disk_auc,net_rx_peak,net_tx_peak,net_rx_auc,net_tx_auc
6,1771662097,1771662098,1771662100,1771662523,1771662583,7.062647499999998,7.0630333499999995,93.06040836666666,54.012977370672104,206.4769693,-132291.718545,6868.466128716905,6946.586,-16834502.25625,13.067209775967413,322.0,-31860.0,2.3292982,0.0,-38.8,7.760000000000001
